date,open_sandp_500,high_sandp_500,low_sandp_500,close_sandp_500,volume_sandp_500,value_fed_rate,open_gold_price,high_gold_price,low_gold_price,close_gold_price,volume_gold_price,value_oil_price,open_dow_jone,high_dow_jone,low_dow_jone,close_dow_jone,volume_dow_jone
2016-09-20,2145.94,2150.8,2139.17,2139.76,3.14073E9,0.4,1326.3,1326.9,1324.0,1326.9,76.0,0.4,18175.36,18227.21,18128.8,18129.96,7.245E7
2016-09-21,2144.58,2165.11,2139.57,2163.12,3.71209E9,0.4,1338.6,1340.4,1338.2,1340.4,23.0,0.4,18164.96,18307.43,18121.57,18293.7,9.409E7
2016-09-22,2170.94,2179.99,2170.94,2177.18,3.55283E9,0.4,1337.2,1337.2,1337.2,1337.2,40.0,0.4,18343.76,18449.88,18343.76,18392.46,7.303E7
2016-09-23,2173.29,2173.75,2163.97,2164.69,3.31719E9,0.4,1335.2,1341.8,1335.2,1339.7,24.0,0.4,18377.36,18383.76,18254.84,18261.45,8.717E7
2016-09-26,2158.54,2158.54,2145.04,2146.1,3.21617E9,0.4,1328.0,1328.7,1325.9,1325.9,48.0,0.4,18217.76,18217.76,18083.32,18094.83,9.551E7
2016-09-27,2146.04,2161.13,2141.55,2159.93,3.43777E9,0.4,1319.4,1319.4,1319.4,1319.4,10551.0,0.4,18099.21,18238.1,18052.16,18228.3,8.413E7
2016-09-28,2161.85,2172.4,2151.79,2171.37,3.89146E9,0.4,1321.2,1325.0,1314.7,1321.7,6108.0,0.4,18240.22,18349.86,18179.34,18339.24,9.765E7
2016-09-29,2168.9,2172.67,2145.2,2151.13,4.24922E9,0.4,1320.6,1327.7,1312.9,1313.3,868.0,0.4,18322.88,18366.23,18091.64,18143.45,9.588E7
2016-09-30,2156.51,2175.3,2156.51,2168.27,4.17334E9,0.29,1313.5,1316.8,1308.2,1309.0,299.0,0.29,18181.8,18369.62,18181.8,18308.15,1.3547E8
2016-10-03,2164.33,2164.41,2154.77,2161.2,3.13755E9,0.4,1307.6,1310.2,1266.3,1266.3,1893.0,0.4,18279.6,18279.8,18203.75,18253.85,6.852E7
2016-10-04,2163.37,2165.46,2144.01,2150.49,3.75089E9,0.4,1272.1,1274.0,1261.3,1265.2,246.0,0.4,18267.68,18313.77,18116.26,18168.45,7.971E7
2016-10-05,2155.15,2163.95,2155.15,2159.73,3.90655E9,0.4,1265.3,1265.3,1249.8,1249.8,114.0,0.4,18205.5,18315.82,18205.5,18281.03,7.619E7
2016-10-06,2158.22,2162.93,2150.28,2160.77,3.46155E9,0.4,1253.9,1263.6,1248.9,1248.9,169.0,0.4,18280.42,18288.12,18162.97,18268.5,7.866E7
2016-10-07,2164.19,2165.86,2144.85,2153.74,3.61989E9,0.4,1258.9,1258.9,1253.0,1253.0,26.0,0.4,18295.35,18319.73,18149.35,18240.49,8.268E7
2016-10-11,2161.35,2161.56,2128.84,2136.73,3.43827E9,0.41,1251.7,1254.0,1251.1,1251.1,127.0,0.41,18308.43,18312.33,18061.96,18128.66,8.861E7
2016-10-12,2137.67,2145.36,2132.77,2139.18,2.9771E9,0.41,1258.7,1259.0,1255.0,1255.0,315.0,0.41,18132.63,18193.96,18082.09,18144.2,7.223E7
2016-10-13,2130.26,2138.19,2114.72,2132.55,3.58045E9,0.41,1253.9,1253.9,1250.6,1253.1,311.0,0.41,18088.32,18137.7,17959.95,18098.94,8.316E7
2016-10-14,2139.68,2149.19,2132.98,2132.98,3.22815E9,0.41,1249.9,1255.0,1249.9,1254.4,41.0,0.41,18177.35,18261.11,18138.38,18138.38,8.705E7
2016-10-17,2132.95,2135.61,2124.43,2126.5,2.83039E9,0.41,1260.9,1261.7,1260.8,1260.8,11.0,0.41,18135.85,18162.28,18063.02,18086.4,7.596E7
2016-10-18,2138.31,2144.38,2135.49,2139.6,3.17E9,0.41,1262.9,1271.5,1262.9,1267.9,219.0,0.41,18145.06,18225.8,18129.45,18161.94,7.46E7
2016-10-19,2140.81,2148.44,2138.15,2144.29,3.36267E9,0.41,1270.0,1270.5,1265.5,1265.6,415.0,0.41,18178.21,18252.2,18169.25,18202.62,8.804E7
2016-10-20,2142.51,2147.18,2133.44,2141.34,3.33717E9,0.41,1265.9,1265.9,1265.9,1265.9,224.0,0.41,18161.87,18249.05,18129.07,18162.35,8.883E7
2016-10-21,2139.43,2142.63,2130.09,2141.16,3.44885E9,0.41,1269.2,1269.2,1261.8,1262.0,42.0,0.41,18152.63,18168.76,18049.77,18145.71,1.1781E8
2016-10-24,2148.5,2154.79,2146.91,2151.33,3.35732E9,0.41,1264.1,1274.1,1264.1,1271.9,61.0,0.41,18197.14,18275.04,18191.18,18223.03,8.854E7
2016-10-25,2149.72,2151.44,2141.93,2143.16,3.75134E9,0.41,1274.0,1274.0,1264.8,1264.8,279.0,0.41,18206.52,18241.69,18151.7,18169.27,8.319E7
2016-10-26,2136.97,2145.73,2131.59,2139.43,3.7752E9,0.41,1269.4,1269.4,1267.9,1267.9,338.0,0.41,18103.8,18236.04,18062.3,18199.33,8.634E7
2016-10-27,2144.06,2147.13,2132.52,2133.04,4.20483E9,0.41,1270.3,1281.5,1262.0,1275.5,560.0,0.41,18234.81,18253.2,18149.2,18169.68,8.353E7
2016-10-28,2132.23,2140.72,2119.36,2126.41,4.01951E9,0.41,1276.6,1276.6,1271.5,1271.5,58.0,0.41,18193.79,18257.06,18094.97,18161.19,1.0785E8
2016-10-31,2129.78,2133.25,2125.53,2126.15,3.9224E9,0.31,1279.3,1290.7,1279.0,1286.4,49.0,0.31,18176.6,18193.68,18130.58,18142.42,1.1008E8
2016-11-01,2128.68,2131.45,2097.85,2111.72,4.53216E9,0.41,1288.3,1307.0,1288.3,1306.8,30.0,0.41,18158.24,18177.01,17940.84,18037.1,1.0128E8
2016-11-02,2109.43,2111.76,2094.0,2097.94,4.24858E9,0.41,1296.4,1303.1,1287.3,1302.1,73.0,0.41,18017.72,18044.15,17931.89,17959.64,8.861E7
2016-11-03,2098.8,2102.56,2085.23,2088.66,3.88674E9,0.41,1300.0,1303.3,1296.7,1303.3,11.0,0.41,17978.75,18006.96,17904.07,17930.67,7.786E7
2016-11-04,2083.79,2099.07,2083.79,2085.18,3.83786E9,0.41,1292.0,1294.5,1278.3,1278.3,34.0,0.41,17928.35,17986.76,17883.56,17888.28,9.776E7
2016-11-07,2100.59,2132.0,2100.59,2131.52,3.73606E9,0.41,1284.1,1289.4,1273.2,1273.4,50.0,0.41,17994.64,18263.3,17994.64,18259.6,9.345E7
2016-11-08,2129.92,2146.87,2123.56,2139.56,3.91693E9,0.41,1272.2,1318.6,1270.0,1272.6,108.0,0.41,18251.38,18400.5,18200.75,18332.74,7.982E7
2016-11-09,2131.56,2170.1,2125.35,2163.26,6.26415E9,0.41,1274.4,1287.5,1253.3,1265.5,63.0,0.41,18317.26,18650.06,18252.55,18589.69,1.7311E8
2016-11-10,2167.49,2182.3,2151.17,2167.48,6.45164E9,0.41,1227.8,1229.5,1210.4,1221.2,216.0,0.41,18603.14,18873.66,18603.14,18807.88,1.6439E8
2016-11-14,2165.64,2171.36,2156.08,2164.2,5.3672E9,0.41,1224.3,1226.0,1222.5,1224.0,20.0,0.41,18876.77,18934.05,18815.75,18868.69,1.1225E8
2016-11-15,2168.29,2180.84,2166.38,2180.39,4.54386E9,0.41,1229.3,1229.3,1223.0,1223.4,66.0,0.41,18858.21,18925.26,18806.06,18923.06,1.0066E8
2016-11-16,2177.53,2179.22,2172.2,2176.94,3.83059E9,0.41,1224.6,1225.0,1211.0,1216.5,1139.0,0.41,18909.85,18909.85,18825.89,18868.14,8.732E7
2016-11-17,2178.61,2188.06,2176.65,2187.12,3.80916E9,0.41,1211.9,1211.9,1207.2,1208.5,607.0,0.41,18866.22,18904.03,18845.27,18903.82,8.994E7
2016-11-18,2186.85,2189.89,2180.38,2181.9,3.5724E9,0.41,1209.6,1209.6,1209.6,1209.6,19.0,0.41,18905.33,18915.74,18853.83,18867.93,1.0988E8
2016-11-21,2186.43,2198.7,2186.43,2198.18,3.60701E9,0.41,1210.4,1211.1,1207.6,1211.0,19.0,0.41,18898.68,18960.76,18883.1,18956.69,8.052E7
2016-11-22,2201.56,2204.8,2194.51,2202.94,3.95794E9,0.41,1212.8,1213.8,1186.8,1189.1,309.0,0.41,18970.39,19043.9,18962.82,19023.87,8.531E7
2016-11-23,2198.55,2204.72,2194.51,2204.72,3.41864E9,0.41,1177.0,1189.3,1177.0,1178.2,14.0,0.41,19015.52,19083.76,19000.38,19083.18,7.788E7
2016-11-25,2206.27,2213.35,2206.27,2213.35,1.5846E9,0.41,1188.0,1190.6,1188.0,1190.6,189914.0,0.41,19093.72,19152.14,19093.72,19152.14,4.589E7
2016-11-28,2210.21,2211.14,2200.36,2201.72,3.50565E9,0.41,1193.2,1194.8,1179.4,1187.9,42124.0,0.41,19122.14,19138.72,19072.25,19097.9,8.846E7
2016-11-29,2200.76,2210.46,2198.15,2204.66,3.70656E9,0.41,1187.1,1193.3,1167.9,1170.8,7158.0,0.41,19064.07,19144.4,19062.22,19121.6,8.151E7
2016-11-30,2204.97,2214.1,2198.81,2198.81,5.53398E9,0.31,1172.7,1174.6,1160.0,1166.9,1588.0,0.31,19135.64,19225.29,19123.38,19123.58,1.6457E8
2016-12-01,2200.17,2202.6,2187.44,2191.08,5.06374E9,0.41,1172.3,1177.3,1166.4,1175.1,1521.0,0.41,19149.2,19214.3,19138.79,19191.93,1.088E8
2016-12-02,2191.12,2197.95,2188.37,2191.95,3.7795E9,0.41,1181.8,1186.7,1157.0,1174.0,358.0,0.41,19161.25,19196.14,19141.18,19170.42,8.492E7
2016-12-05,2200.65,2209.42,2199.97,2204.71,3.89523E9,0.41,1170.9,1174.5,1167.1,1167.6,652.0,0.41,19244.35,19274.85,19186.73,19216.24,3.178E8
2016-12-06,2207.26,2212.78,2202.21,2212.23,3.85532E9,0.41,1167.7,1178.5,1166.4,1175.0,182.0,0.41,19219.91,19255.89,19184.74,19251.78,2.8496E8
2016-12-07,2210.72,2241.63,2208.93,2241.35,4.50182E9,0.41,1173.8,1177.8,1169.1,1169.8,322.0,0.41,19241.99,19558.42,19229.83,19549.62,3.852E8
2016-12-08,2241.13,2251.69,2237.57,2246.19,4.20058E9,0.41,1166.6,1168.8,1156.0,1159.4,365.0,0.41,19559.94,19664.97,19527.83,19614.81,3.2457E8
2016-12-09,2249.73,2259.8,2249.23,2259.53,3.88448E9,0.41,1158.3,1163.9,1153.0,1163.5,331.0,0.41,19631.35,19757.74,19623.19,19756.85,3.3447E8
2016-12-12,2258.83,2264.03,2252.37,2256.96,4.03451E9,0.41,1163.5,1164.0,1155.4,1156.7,637.0,0.41,19770.2,19824.59,19747.74,19796.43,3.3366E8
2016-12-13,2263.32,2277.53,2263.32,2271.72,3.85759E9,0.41,1159.8,1164.0,1142.0,1161.3,487.0,0.41,19852.21,19953.75,19846.45,19911.21,3.8842E8
2016-12-14,2268.35,2276.2,2248.44,2253.28,4.40697E9,0.41,1139.8,1143.3,1123.9,1127.8,244.0,0.41,19876.13,19966.43,19748.67,19792.53,4.0843E8
2016-12-15,2253.77,2272.12,2253.77,2262.03,4.1682E9,0.66,1126.9,1140.9,1126.9,1135.3,146.0,0.66,19811.5,19951.29,19811.5,19852.24,3.5735E8
2016-12-16,2266.81,2268.05,2254.24,2258.07,5.92034E9,0.66,1139.4,1140.7,1137.9,1140.5,249.0,0.66,19909.01,19923.17,19821.0,19843.41,5.7347E8
2016-12-19,2259.24,2267.47,2258.21,2262.53,3.24837E9,0.66,1133.5,1133.5,1126.5,1131.5,46.0,0.66,19836.66,19917.78,19832.95,19883.06,3.0231E8
2016-12-20,2266.5,2272.56,2266.14,2270.76,3.29878E9,0.66,1136.1,1136.1,1130.0,1131.1,50.0,0.66,19920.59,19987.63,19920.42,19974.62,2.8408E8
2016-12-21,2270.54,2271.23,2265.15,2265.18,2.85223E9,0.66,1131.2,1132.8,1128.3,1128.8,104.0,0.66,19968.97,19986.56,19941.96,19941.96,2.5664E8
2016-12-22,2262.93,2263.18,2256.08,2260.96,2.87632E9,0.66,1130.9,1132.8,1130.3,1131.9,70.0,0.66,19922.68,19933.83,19882.19,19918.88,2.5829E8
2016-12-23,2260.25,2263.79,2258.84,2263.79,2.02055E9,0.66,1134.3,1142.2,1134.3,1137.3,84.0,0.66,19908.61,19934.15,19899.06,19933.81,1.5826E8
2016-12-27,2266.23,2273.82,2266.15,2268.88,1.98708E9,0.66,1141.2,1141.2,1138.0,1139.4,1570.0,0.66,19943.46,19980.24,19939.8,19945.04,1.5854E8
2016-12-28,2270.23,2271.31,2249.11,2249.92,2.39236E9,0.66,1143.8,1158.8,1143.6,1156.4,950.0,0.66,19964.31,19981.11,19827.31,19833.68,1.8835E8
2016-12-29,2249.5,2254.51,2244.56,2249.26,2.33637E9,0.66,1162.0,1162.0,1150.0,1150.0,16.0,0.66,19835.46,19878.44,19788.94,19819.78,1.7204E8
2016-12-30,2251.61,2253.58,2233.62,2238.83,2.6709E9,0.55,1155.2,1160.8,1146.5,1160.4,52.0,0.55,19833.17,19852.55,19718.67,19762.6,2.7191E8
2017-01-03,2251.57,2263.88,2245.13,2257.83,3.77053E9,0.66,1156.3,1165.0,1156.3,1163.8,36.0,0.66,19872.86,19938.53,19775.93,19881.76,3.3918E8
2017-01-04,2261.6,2272.82,2261.6,2270.75,3.76489E9,0.66,1172.0,1183.3,1171.5,1179.7,500.0,0.66,19890.94,19956.14,19878.83,19942.16,2.8001E8
2017-01-05,2268.18,2271.5,2260.45,2269.0,3.76182E9,0.66,1176.5,1176.5,1171.9,1171.9,16.0,0.66,19924.56,19948.6,19811.12,19899.29,2.6992E8
2017-01-06,2271.14,2282.1,2264.06,2276.98,3.33989E9,0.66,1173.9,1183.6,1173.0,1183.5,62.0,0.66,19906.96,19999.63,19834.08,19963.8,2.777E8
2017-01-09,2273.59,2275.49,2268.9,2268.9,3.21761E9,0.66,1184.3,1188.9,1182.3,1184.2,8.0,0.66,19931.41,19943.78,19887.38,19887.38,2.8751E8
2017-01-10,2269.72,2279.27,2265.27,2268.9,3.63879E9,0.66,1187.5,1197.0,1176.5,1195.6,20.0,0.66,19876.35,19957.12,19836.03,19855.53,2.9941E8
2017-01-11,2268.6,2275.32,2260.83,2275.32,3.62041E9,0.66,1192.7,1204.3,1192.3,1198.9,110.0,0.66,19887.38,19973.42,19833.16,19954.28,3.3615E8
2017-01-12,2271.14,2271.78,2254.25,2270.44,3.46213E9,0.66,1195.7,1196.0,1187.7,1195.3,65.0,0.66,19926.21,19929.29,19770.47,19891.0,3.0629E8
2017-01-13,2272.74,2278.68,2271.51,2274.64,3.08127E9,0.66,1205.5,1214.6,1200.8,1212.0,79.0,0.66,19912.54,19952.03,19849.38,19885.73,2.6378E8
2017-01-17,2269.14,2272.08,2262.81,2267.89,3.58499E9,0.66,1213.6,1214.7,1203.1,1211.3,114.0,0.66,19848.82,19882.99,19775.35,19826.77,3.419E8
2017-01-18,2269.14,2272.01,2263.35,2271.89,3.31525E9,0.66,1200.5,1204.0,1195.8,1200.9,26.0,0.66,19822.73,19828.2,19739.0,19804.72,2.7976E8
2017-01-19,2271.9,2274.33,2258.41,2263.69,3.16597E9,0.66,1202.8,1212.1,1202.8,1204.3,38.0,0.66,19813.55,19824.14,19677.94,19732.4,3.0175E8
2017-01-20,2269.96,2276.96,2265.01,2271.31,3.52497E9,0.66,1212.0,1215.0,1210.0,1215.0,16.0,0.66,19795.06,19843.94,19759.14,19827.25,4.3526E8
2017-01-23,2267.78,2271.78,2257.02,2265.2,3.15271E9,0.66,1219.0,1219.0,1207.7,1210.3,24.0,0.66,19794.79,19833.98,19732.36,19799.85,3.2669E8
2017-01-24,2267.88,2284.63,2266.68,2280.07,3.81096E9,0.66,1202.0,1202.8,1194.9,1197.3,403.0,0.66,19794.68,19949.24,19786.71,19912.71,3.7446E8
2017-01-25,2288.88,2299.55,2288.88,2298.37,3.84602E9,0.66,1199.7,1199.7,1185.6,1189.5,19.0,0.66,19994.48,20082.0,19994.48,20068.51,3.7224E8
2017-01-26,2298.63,2300.99,2294.08,2296.68,3.61036E9,0.66,1187.9,1188.3,1187.9,1188.1,234352.0,0.66,20076.25,20125.58,20067.53,20100.91,3.5673E8
2017-01-27,2299.02,2299.02,2291.62,2294.69,3.13589E9,0.66,1191.7,1198.5,1187.1,1193.2,50503.0,0.66,20103.36,20115.97,20072.64,20093.78,3.4313E8
2017-01-30,2286.01,2286.01,2268.04,2280.9,3.59127E9,0.66,1194.9,1214.7,1193.5,1208.6,3212.0,0.66,20028.62,20028.62,19870.39,19971.13,3.1728E8
2017-01-31,2274.02,2279.09,2267.21,2278.87,4.08745E9,0.56,1211.9,1211.9,1197.9,1205.6,1145.0,0.56,19913.16,19918.17,19784.77,19864.09,3.7375E8
2017-02-01,2285.59,2289.14,2272.44,2279.55,3.91661E9,0.66,1209.7,1224.2,1208.9,1216.7,1512.0,0.66,19923.81,19967.73,19845.99,19890.94,4.2667E8
2017-02-02,2276.69,2283.97,2271.65,2280.85,3.80771E9,0.66,1214.9,1220.6,1206.2,1218.5,865.0,0.66,19858.34,19922.75,19831.09,19884.91,3.4722E8
2017-02-03,2288.54,2298.31,2287.88,2297.42,3.59797E9,0.66,1221.9,1235.4,1218.5,1230.0,908.0,0.66,19964.21,20081.48,19964.21,20071.46,3.4422E8
2017-02-06,2294.28,2296.18,2288.57,2292.56,3.10905E9,0.66,1234.2,1236.2,1228.5,1234.2,1177.0,0.66,20025.61,20094.95,20002.81,20052.42,2.8172E8
2017-02-07,2295.87,2299.4,2290.16,2293.08,3.44869E9,0.66,1232.1,1243.9,1231.0,1237.6,288.0,0.66,20107.62,20155.35,20068.68,20090.29,2.7967E8
2017-02-08,2289.55,2295.91,2285.38,2294.67,3.60974E9,0.66,1239.4,1243.5,1226.9,1235.1,885.0,0.66,20049.29,20068.28,20015.33,20054.34,2.8041E8
2017-02-09,2296.7,2311.08,2296.61,2307.87,3.67794E9,0.66,1227.6,1234.4,1221.5,1234.4,391.0,0.66,20061.73,20206.36,20061.73,20172.4,3.2531E8
2017-02-10,2312.27,2319.23,2311.1,2316.1,3.47502E9,0.66,1230.5,1231.1,1219.0,1224.4,398.0,0.66,20211.23,20298.21,20204.76,20269.37,3.1223E8
2017-02-13,2321.72,2331.58,2321.42,2328.25,3.34973E9,0.66,1225.9,1233.5,1222.1,1223.9,159.0,0.66,20338.54,20441.48,20322.95,20412.16,3.1462E8
2017-02-14,2326.12,2337.58,2322.17,2337.58,3.52091E9,0.66,1225.5,1231.7,1217.3,1231.7,175.0,0.66,20374.22,20504.41,20374.02,20504.41,3.5658E8
2017-02-15,2335.58,2351.3,2334.81,2349.25,3.77559E9,0.66,1234.5,1240.7,1233.2,1240.0,87.0,0.66,20504.27,20620.45,20496.03,20611.86,3.8438E8
2017-02-16,2349.64,2351.31,2338.87,2347.22,3.67237E9,0.66,1240.7,1241.2,1234.8,1237.6,301.0,0.66,20627.31,20639.87,20556.83,20619.77,3.5412E8
2017-02-17,2343.01,2351.16,2339.58,2351.16,3.51306E9,0.66,1237.3,1237.5,1228.1,1237.5,119.0,0.66,20564.13,20624.05,20532.61,20624.05,3.4062E8
2017-02-21,2354.91,2366.71,2354.91,2365.38,3.57978E9,0.66,1236.1,1238.6,1231.8,1232.0,36.0,0.66,20663.43,20757.64,20663.37,20743.0,3.3688E8
2017-02-22,2361.11,2365.13,2358.34,2362.82,3.46867E9,0.66,1236.1,1250.3,1236.1,1250.2,112.0,0.66,20715.41,20781.59,20692.39,20775.6,3.1053E8
2017-02-23,2367.5,2368.26,2355.09,2363.81,4.01526E9,0.66,1250.0,1258.8,1250.0,1256.9,1264.0,0.66,20817.21,20840.7,20746.41,20810.32,3.0211E8
2017-02-24,2355.73,2367.34,2352.87,2367.34,3.83157E9,0.66,1254.7,1263.1,1250.4,1257.4,544.0,0.66,20751.91,20821.76,20733.95,20821.76,2.9254E8
2017-02-27,2365.23,2371.54,2361.87,2369.75,3.58261E9,0.66,1253.6,1257.3,1247.2,1252.6,721.0,0.66,20808.71,20851.33,20774.76,20837.44,2.5654E8
2017-02-28,2366.08,2367.79,2358.96,2363.64,4.21014E9,0.57,1247.8,1248.9,1236.9,1248.9,138.0,0.57,20833.88,20841.24,20781.21,20812.24,3.3921E8
2017-03-01,2380.13,2400.98,2380.13,2395.96,4.34518E9,0.66,1247.2,1247.6,1230.7,1231.9,79.0,0.66,20957.29,21169.11,20957.29,21115.55,3.9282E8
2017-03-02,2394.75,2394.75,2380.17,2381.92,3.82132E9,0.66,1231.7,1235.2,1222.9,1225.5,121.0,0.66,21128.91,21129.2,20996.61,21002.97,3.1991E8
2017-03-03,2380.92,2383.89,2375.39,2383.12,3.55526E9,0.66,1235.2,1235.2,1224.5,1224.5,29.0,0.66,21008.75,21039.96,20953.86,21005.71,2.5442E8
2017-03-06,2375.23,2378.8,2367.98,2375.31,3.2327E9,0.66,1224.3,1225.4,1213.7,1215.1,53.0,0.66,20955.71,20986.43,20912.11,20954.34,2.6662E8
2017-03-07,2370.74,2375.12,2365.51,2368.39,3.51839E9,0.66,1212.2,1212.2,1206.7,1208.5,24.0,0.66,20934.89,20970.54,20901.26,20924.76,2.7463E8
2017-03-08,2369.81,2373.09,2361.01,2362.98,3.8121E9,0.66,1204.5,1205.6,1202.3,1202.4,37.0,0.66,20940.44,20951.44,20835.58,20855.73,2.9678E8
2017-03-09,2363.49,2369.08,2354.54,2364.87,3.71634E9,0.66,1196.2,1203.3,1196.2,1200.7,3.0,0.66,20864.32,20900.57,20777.16,20858.19,2.7596E8
2017-03-10,2372.52,2376.86,2363.04,2372.6,3.43295E9,0.66,1206.2,1210.0,1202.3,1202.4,35.0,0.66,20919.01,20940.29,20827.66,20902.98,3.1543E8
2017-03-13,2371.56,2374.42,2368.52,2373.47,3.1339E9,0.66,1203.1,1205.9,1196.8,1201.9,22.0,0.66,20899.28,20926.06,20845.71,20881.48,2.8926E8
2017-03-14,2368.55,2368.55,2358.18,2365.45,3.17263E9,0.66,1198.2,1221.2,1197.7,1200.1,36.0,0.66,20848.6,20874.0,20786.31,20837.37,2.4682E8
2017-03-15,2370.34,2390.01,2368.94,2385.26,3.90684E9,0.66,1222.2,1231.4,1222.2,1226.5,47.0,0.66,20874.78,20977.47,20859.6,20950.1,3.0659E8
2017-03-16,2387.71,2388.1,2377.18,2381.38,3.36566E9,0.91,1227.1,1230.9,1227.1,1229.8,26.0,0.91,20969.27,21000.11,20893.5,20934.55,2.6436E8
2017-03-17,2383.71,2385.71,2377.64,2378.25,5.17804E9,0.91,1229.3,1234.4,1229.3,1233.6,23.0,0.91,20965.37,20980.51,20911.07,20914.62,5.3528E8
2017-03-20,2378.24,2379.55,2369.66,2373.47,3.05493E9,0.91,1226.4,1246.1,1226.4,1246.1,11.0,0.91,20916.27,20955.45,20885.7,20905.86,2.5361E8
2017-03-21,2379.32,2381.93,2341.9,2344.02,4.26559E9,0.91,1247.9,1249.5,1247.7,1249.3,3.0,0.91,20956.33,20970.04,20653.26,20668.01,3.6932E8
2017-03-22,2343.0,2351.81,2336.45,2348.45,3.57273E9,0.91,1246.4,1247.5,1244.8,1246.9,16.0,0.91,20640.42,20686.21,20578.95,20661.3,3.2509E8
2017-03-23,2345.97,2358.92,2342.13,2345.96,3.2606E9,0.91,1248.0,1248.3,1247.6,1248.2,3.0,0.91,20645.07,20757.89,20618.62,20656.58,2.8005E8
2017-03-24,2350.42,2356.22,2335.74,2343.98,2.97513E9,0.91,1255.8,1257.7,1253.8,1255.4,72.0,0.91,20674.45,20718.33,20529.67,20596.72,2.9298E8
2017-03-27,2329.11,2344.9,2322.25,2341.59,3.24023E9,0.91,1255.9,1255.9,1255.3,1255.3,19.0,0.91,20488.35,20578.46,20412.8,20550.98,2.6938E8
2017-03-28,2339.79,2363.78,2337.63,2358.57,3.36778E9,0.91,1252.2,1253.4,1252.1,1253.4,190678.0,0.91,20542.14,20735.61,20520.1,20701.5,2.9967E8
2017-03-29,2356.54,2363.36,2352.94,2361.13,3.10694E9,0.91,1253.1,1253.6,1241.1,1245.0,51328.0,0.91,20675.75,20684.73,20625.03,20659.32,2.3832E8
2017-03-30,2361.31,2370.42,2358.58,2368.06,3.15842E9,0.91,1242.1,1248.8,1238.7,1247.3,8223.0,0.91,20662.79,20753.78,20643.6,20728.49,2.709E8
2017-03-31,2364.82,2370.35,2362.6,2362.72,3.35411E9,0.82,1247.5,1252.4,1243.6,1250.8,1160.0,0.82,20700.34,20722.59,20660.68,20663.22,3.0377E8
2017-04-03,2362.34,2365.87,2344.73,2358.84,3.4164E9,0.91,1253.1,1260.3,1253.0,1255.0,724.0,0.91,20665.17,20692.34,20517.82,20650.21,2.8567E8
2017-04-04,2354.76,2360.53,2350.72,2360.16,3.20624E9,0.91,1255.4,1255.4,1243.0,1245.4,907.0,0.91,20634.94,20701.29,20605.3,20689.24,2.3739E8
2017-04-05,2366.59,2378.36,2350.52,2352.95,3.77052E9,0.91,1256.1,1257.5,1249.0,1250.3,169.0,0.91,20745.06,20887.5,20639.55,20648.15,2.8498E8
2017-04-06,2353.79,2364.16,2348.9,2357.49,3.20192E9,0.91,1249.5,1269.1,1249.5,1254.3,445.0,0.91,20653.77,20746.46,20612.17,20662.95,2.5172E8
2017-04-07,2356.59,2363.76,2350.74,2355.54,3.05315E9,0.91,1252.7,1255.2,1246.8,1251.1,182.0,0.91,20647.81,20726.07,20606.95,20656.1,2.1973E8
2017-04-10,2357.16,2366.37,2351.5,2357.16,2.78541E9,0.91,1254.5,1273.5,1254.5,1271.2,401.0,0.91,20668.22,20750.33,20614.86,20658.02,2.3048E8
2017-04-11,2353.92,2355.22,2337.25,2353.78,3.11742E9,0.91,1275.0,1285.1,1272.0,1275.3,492.0,0.91,20644.32,20660.03,20512.56,20651.3,2.5512E8
2017-04-12,2352.15,2352.72,2341.18,2344.93,3.19695E9,0.91,1285.3,1287.6,1282.0,1285.9,915.0,0.91,20637.95,20642.54,20553.03,20591.86,2.6767E8
2017-04-13,2341.98,2348.26,2328.95,2328.95,3.14389E9,0.91,1291.8,1294.8,1284.3,1289.4,73.0,0.91,20561.69,20612.27,20453.25,20453.25,2.3581E8
2017-04-17,2332.62,2349.14,2332.51,2349.01,2.82471E9,0.91,1283.9,1291.7,1278.6,1291.7,394.0,0.91,20484.75,20644.41,20484.75,20636.92,2.2924E8
2017-04-18,2342.53,2348.35,2334.54,2342.19,3.26984E9,0.91,1288.0,1288.0,1274.0,1281.4,194.0,0.91,20561.39,20600.12,20462.28,20523.28,2.6318E8
2017-04-19,2346.79,2352.63,2335.05,2338.17,3.5199E9,0.91,1279.7,1281.9,1276.2,1281.9,127.0,0.91,20503.52,20546.69,20379.55,20404.49,2.9479E8
2017-04-20,2342.69,2361.37,2340.91,2355.84,3.64742E9,0.91,1279.8,1287.4,1279.2,1287.4,474.0,0.91,20406.68,20629.78,20406.68,20578.71,3.1244E8
2017-04-21,2354.74,2356.18,2344.51,2348.69,3.50336E9,0.91,1275.0,1276.4,1265.0,1275.8,605.0,0.91,20578.1,20601.4,20505.33,20547.76,3.696E8
2017-04-24,2370.33,2376.98,2369.19,2374.15,3.69065E9,0.91,1275.6,1276.9,1262.1,1265.6,356.0,0.91,20723.59,20792.2,20723.59,20763.89,3.424E8
2017-04-25,2381.51,2392.48,2381.15,2388.61,3.99524E9,0.91,1266.0,1266.0,1262.1,1262.1,1156.0,0.91,20915.51,21026.97,20909.38,20996.12,3.4818E8
2017-04-26,2388.98,2398.16,2386.78,2387.45,4.10592E9,0.91,1266.7,1267.2,1262.2,1263.7,206.0,0.91,21009.95,21070.9,20972.27,20975.09,3.2855E8
